@relation query 
@attribute ndvi numeric
@attribute sowing_days numeric
@attribute lai numeric
@data
0.0,100,0.0
0.0,100,0.0
0.0175697430968,100,0.0
0.0171032976359,100,0.0
0.0137309292331,100,0.0
0.0137309292331,100,0.0
0.00593471806496,100,0.0
0.00944969430566,100,0.0
0.0,100,0.0
0.0,100,0.0
0.0,100,0.0
0.0,100,0.0
